account_id,customer_id,count_of_tran_last_180days,CreditInflow_last_180days,Debitoutflow_last_180days,Count_of_Dr_tran_last_180days,product_name,product_code,On_App,On_USSD,On_Business_app,clear_balance,has_card,Payday_loan,Salary_loan,Device_loan,child_account,teenager_account,School_fees_advance,NYSC_loan,Eventss,Dataa,Bills,Travels,Airtime,HealthConnect,Insurance,ExpenseTracker,QR_pay,Evoucher,Movies,Marital_status,Age
ACC102410,CUST202410,1,0.0,266688.75,1,Savings,P003,Inactive,Inactive,Active,0.0,Yes,No,No,No,No,No,No,No,No,,No,,No,,Yes,Yes,No,No,No,Divorced,38
ACC102411,CUST202411,0,0.0,574833.97,0,Current,P002,,,,34498.36,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,Yes,No,No,Married,61
ACC102412,CUST202412,0,0.0,0.0,6,Savings,P002,Inactive,,,0.0,Yes,,No,No,No,No,No,No,No,No,No,No,,No,,No,No,No,No,Married,46
ACC102413,CUST202413,0,662182.75,0.0,3,Current,P003,Inactive,Inactive,Inactive,0.0,No,No,No,No,,No,No,,No,No,No,No,No,No,No,No,No,No,No,Single,41
ACC102414,CUST202414,1,0.0,0.0,3,Youth,P001,Inactive,Active,Inactive,4573.66,No,No,No,No,No,No,No,No,Yes,Yes,No,,No,No,Yes,No,No,No,No,,65
ACC102415,CUST202415,20,0.0,538703.53,0,Salary,P002,Inactive,,Inactive,33662.18,No,No,,No,No,No,Yes,,No,No,No,No,No,No,,No,No,No,No,Single,63
ACC102416,CUST202416,0,0.0,115584.93,3,Youth,P002,Inactive,Inactive,,0.0,No,No,No,Yes,No,No,No,No,,No,No,Yes,No,No,No,Yes,No,No,No,Single,36
ACC102417,CUST202417,0,0.0,517163.46,0,Savings,P001,,Inactive,Active,0.0,,No,No,No,No,No,Yes,No,No,No,,,No,Yes,No,No,No,No,No,Single,27
ACC102418,CUST202418,0,0.0,0.0,0,Savings,P003,Active,Inactive,,0.0,No,No,No,No,No,,No,,No,No,No,,,No,No,No,No,No,No,Single,35
ACC102419,CUST202419,0,912084.54,348050.52,0,Savings,P003,Inactive,Inactive,Inactive,0.0,No,,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,,No,Married,0
ACC102420,CUST202420,0,0.0,223192.73,12,Current,P003,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,,No,No,No,No,No,No,No,,No,Yes,No,,No,Married,39
ACC102421,CUST202421,0,619816.84,0.0,0,Savings,P002,Inactive,,Inactive,0.0,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Married,22
ACC102422,CUST202422,2,0.0,0.0,6,Salary,P001,Inactive,Inactive,Inactive,0.0,Yes,No,No,No,No,,No,No,No,No,No,,No,No,No,No,No,No,No,Married,40
ACC102423,CUST202423,0,0.0,826729.12,0,Salary,P003,,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,,No,No,Yes,Yes,No,No,No,Married,45
ACC102424,CUST202424,0,0.0,422833.82,6,Youth,P001,,Inactive,Inactive,0.0,Yes,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Single,51
ACC102425,CUST202425,10,0.0,155338.59,6,Current,P003,Inactive,,Active,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,36
ACC102426,CUST202426,0,0.0,0.0,6,Current,P002,Inactive,,,0.0,No,No,No,,No,No,No,No,Yes,No,,No,No,,No,Yes,No,No,,Single,33
ACC102427,CUST202427,20,0.0,0.0,0,Youth,P003,,Inactive,,0.0,,No,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Single,23
ACC102428,CUST202428,0,603232.6,882475.33,6,Savings,P001,,Inactive,Inactive,0.0,No,,No,Yes,No,No,No,,No,No,No,No,No,No,,,No,No,No,Married,36
ACC102429,CUST202429,5,713084.94,223082.21,12,Savings,P001,,Inactive,Inactive,0.0,No,No,No,No,No,No,,No,No,,No,No,No,,No,No,No,,Yes,Widowed,22
ACC102430,CUST202430,1,0.0,376756.55,0,Youth,P001,Inactive,Active,,0.0,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Married,39
ACC102431,CUST202431,5,0.0,292434.33,0,Youth,P002,Inactive,Inactive,Inactive,0.0,,No,No,,No,No,No,No,No,No,No,,No,No,No,,No,No,No,Married,59
ACC102432,CUST202432,50,0.0,0.0,1,Youth,P003,Inactive,,,0.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,57
ACC102433,CUST202433,0,0.0,295623.32,0,Youth,P002,Inactive,Inactive,Inactive,0.0,,,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,Yes,No,Single,59
ACC102434,CUST202434,20,0.0,0.0,3,Current,P002,Inactive,,,0.0,No,No,No,,Yes,No,,No,No,No,No,No,No,No,No,No,No,,No,Married,60
ACC102435,CUST202435,0,486597.99,0.0,0,Current,P001,,,Active,179983.8,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Single,33
ACC102436,CUST202436,0,0.0,0.0,0,Savings,P001,Inactive,Inactive,,72009.15,No,No,No,No,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Single,68
ACC102437,CUST202437,0,0.0,281551.12,0,Current,P002,Inactive,Inactive,Inactive,177199.08,Yes,No,,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,No,Widowed,50
ACC102438,CUST202438,1,0.0,292237.93,0,Current,P002,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,,No,No,No,No,No,No,No,,,No,No,,No,Single,20
ACC102439,CUST202439,0,0.0,0.0,0,Current,P003,Inactive,Inactive,,0.0,No,No,No,No,No,No,No,No,No,,No,No,,No,No,No,No,No,No,Married,41
ACC102440,CUST202440,1,409851.94,0.0,3,Youth,P001,Inactive,Inactive,,116962.53,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,Single,66
ACC102441,CUST202441,1,0.0,173174.47,0,Current,P001,Inactive,Inactive,,0.0,No,No,No,,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Single,21
ACC102442,CUST202442,2,0.0,307576.81,3,Savings,P001,Inactive,Inactive,Inactive,0.0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,45
ACC102443,CUST202443,5,306374.28,410867.13,3,Current,P003,Inactive,Active,Inactive,0.0,,No,No,,,No,No,No,No,No,No,,No,No,No,No,No,No,,Married,58
ACC102444,CUST202444,0,0.0,0.0,0,Youth,P003,Inactive,,Inactive,0.0,No,No,No,No,No,No,No,No,No,,No,,No,No,No,No,No,No,No,Married,54
ACC102445,CUST202445,0,365317.15,0.0,0,Current,P001,Inactive,,Inactive,0.0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Married,56
ACC102446,CUST202446,0,0.0,0.0,0,Salary,P001,Inactive,,Inactive,0.0,,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,No,,No,No,Married,63
ACC102447,CUST202447,0,0.0,0.0,0,Savings,P002,,,Inactive,0.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Married,54
ACC102448,CUST202448,0,656235.07,0.0,0,Current,P002,Inactive,Inactive,Inactive,0.0,Yes,No,No,No,No,No,No,,No,,,No,No,No,No,No,No,No,,Single,27
ACC102449,CUST202449,0,0.0,0.0,0,Savings,P003,Inactive,Inactive,Inactive,13578.73,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Single,38
ACC102450,CUST202450,0,0.0,0.0,12,Youth,P001,,,Inactive,94058.28,Yes,No,No,Yes,Yes,Yes,No,,No,No,,No,No,No,No,No,No,No,No,Married,45
ACC102451,CUST202451,20,0.0,0.0,0,Savings,P002,Inactive,,Inactive,0.0,No,No,Yes,No,No,,No,,No,,No,No,No,No,No,No,No,No,No,Married,68
ACC102452,CUST202452,1,0.0,243562.65,0,Salary,P002,Inactive,Active,Inactive,0.0,,No,No,No,No,No,No,No,No,No,,No,No,No,,No,No,No,No,Married,50
ACC102453,CUST202453,0,327912.31,0.0,12,Salary,P001,,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,Yes,No,,No,No,No,No,No,,No,Single,60
ACC102454,CUST202454,1,638865.28,0.0,6,Savings,P001,,Inactive,Inactive,0.0,Yes,No,No,,No,No,No,,,No,No,No,No,No,No,Yes,,No,No,Single,35
ACC102455,CUST202455,0,1014550.48,610657.43,6,Youth,P002,Inactive,,Inactive,0.0,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,,,,27
ACC102456,CUST202456,0,599964.33,581256.22,3,Savings,P001,,,Inactive,260161.53,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,27
ACC102457,CUST202457,1,0.0,337634.59,0,Current,P001,Active,,Inactive,149760.84,,No,No,No,,No,No,No,No,No,No,,No,No,,No,No,No,No,Single,63
ACC102458,CUST202458,0,0.0,334478.49,6,Current,P003,,Inactive,Inactive,0.0,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Single,67
ACC102459,CUST202459,0,0.0,469188.73,12,Savings,P002,Inactive,Inactive,Inactive,0.0,No,No,No,,No,No,No,No,No,No,,,No,No,,No,Yes,No,No,Married,44
ACC102460,CUST202460,50,0.0,373985.83,0,Current,P002,Inactive,Inactive,Inactive,9559.88,No,No,No,No,No,No,No,No,No,No,,No,No,No,,,No,No,No,Single,62
ACC102461,CUST202461,5,0.0,577863.58,0,Current,P003,Inactive,Inactive,,0.0,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,,Yes,No,Single,55
ACC102462,CUST202462,1,549058.35,566023.53,0,Youth,P003,,,,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Single,25
ACC102463,CUST202463,1,0.0,0.0,0,Savings,P002,,Active,Inactive,0.0,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,62
ACC102464,CUST202464,1,0.0,0.0,0,Current,P002,,Inactive,Inactive,0.0,,,No,Yes,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,Single,65
ACC102465,CUST202465,0,0.0,425597.67,1,Savings,P001,Inactive,,Inactive,0.0,,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,,Divorced,18
ACC102466,CUST202466,0,296867.35,0.0,0,Savings,P001,Inactive,Inactive,Active,284532.93,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,Single,21
ACC102467,CUST202467,0,607642.32,433605.12,0,Current,P002,Active,,Inactive,0.0,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Married,29
ACC102468,CUST202468,0,226107.25,0.0,0,Youth,P001,Inactive,Inactive,Inactive,357021.31,Yes,No,No,,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,Married,23
ACC102469,CUST202469,1,0.0,0.0,3,Youth,P001,Inactive,,Inactive,0.0,No,No,No,Yes,No,No,No,Yes,,No,No,No,No,No,No,No,No,No,No,Single,42
ACC102470,CUST202470,0,345146.02,492627.7,0,Salary,P001,,,Inactive,0.0,No,No,No,No,No,No,No,No,,No,No,,No,No,No,No,No,No,No,Single,21
ACC102471,CUST202471,20,0.0,0.0,0,Savings,P003,,Active,,0.0,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,Single,52
ACC102472,CUST202472,10,566122.65,514938.6,1,Salary,P002,Inactive,Inactive,Inactive,188663.22,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Single,30
ACC102473,CUST202473,2,0.0,265817.12,0,Youth,P002,,Inactive,Inactive,0.0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,22
ACC102474,CUST202474,1,0.0,683182.13,0,Current,P002,,Inactive,Inactive,0.0,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,58
ACC102475,CUST202475,5,0.0,0.0,0,Current,P001,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,,No,No,Yes,,No,No,No,No,No,,40
ACC102476,CUST202476,0,692122.65,459365.42,3,Youth,P001,Inactive,,Inactive,0.0,Yes,No,No,,Yes,No,No,,No,No,No,No,No,No,No,No,No,No,No,Single,20
ACC102477,CUST202477,2,0.0,357342.32,1,Youth,P003,Inactive,Inactive,Active,0.0,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,,No,No,No,No,No,Married,34
ACC102478,CUST202478,0,465637.91,570481.78,0,Savings,P003,,Inactive,Inactive,0.0,Yes,No,No,No,No,No,,No,No,,No,No,No,No,No,No,No,No,,Single,22
ACC102479,CUST202479,2,0.0,478509.56,0,Salary,P002,Active,Inactive,Inactive,316186.02,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,20
ACC102480,CUST202480,0,0.0,447716.84,1,Salary,P003,Inactive,,,105305.84,No,No,No,No,No,No,No,Yes,No,,No,No,No,No,No,,No,No,No,Single,62
ACC102481,CUST202481,5,0.0,608573.08,6,Youth,P003,Inactive,,,0.0,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,,No,Single,56
ACC102482,CUST202482,10,0.0,685307.23,1,Savings,P001,,Inactive,Inactive,0.0,No,No,No,No,,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Single,32
ACC102483,CUST202483,0,0.0,0.0,3,Current,P002,Inactive,Active,,298210.06,,Yes,No,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,No,Single,66
ACC102484,CUST202484,0,0.0,0.0,0,Youth,P002,Inactive,Inactive,,178917.18,No,No,No,No,No,No,No,No,No,No,No,No,,,No,Yes,No,No,No,Married,27
ACC102485,CUST202485,50,472933.15,0.0,1,Salary,P003,,Inactive,Active,48050.86,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,Yes,Single,33
ACC102486,CUST202486,0,0.0,0.0,6,Savings,P001,Inactive,Inactive,Inactive,193802.62,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Single,47
ACC102487,CUST202487,5,417615.35,387450.29,3,Savings,P003,Inactive,Inactive,Inactive,0.0,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Married,62
ACC102488,CUST202488,1,0.0,0.0,6,Savings,P003,Active,,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,Married,52
ACC102489,CUST202489,0,615815.26,395716.34,0,Salary,P002,Active,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,22
ACC102490,CUST202490,0,0.0,0.0,6,Savings,P001,,,Inactive,154959.78,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,0
ACC102491,CUST202491,0,0.0,0.0,1,Current,P003,Inactive,Inactive,Inactive,182890.47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Single,35
ACC102492,CUST202492,2,0.0,0.0,6,Salary,P003,,,,0.0,No,Yes,No,,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,68
ACC102493,CUST202493,0,0.0,0.0,0,Youth,P001,Inactive,,,0.0,Yes,No,No,No,No,No,No,,,No,No,,,,No,No,Yes,No,No,Married,57
ACC102494,CUST202494,1,643452.71,0.0,1,Savings,P003,Inactive,,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,60
ACC102495,CUST202495,0,0.0,0.0,3,Salary,P002,Inactive,,Inactive,0.0,,No,No,No,No,No,No,No,No,No,,No,,No,No,No,Yes,No,,Single,56
ACC102496,CUST202496,1,0.0,812042.81,0,Youth,P003,Active,Inactive,,0.0,Yes,No,No,Yes,,No,No,No,No,No,No,No,,,No,No,No,No,No,Married,48
ACC102497,CUST202497,5,799709.27,0.0,1,Youth,P002,,Active,Active,0.0,No,Yes,No,No,,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,Married,69
ACC102498,CUST202498,50,0.0,0.0,3,Current,P002,Inactive,,Inactive,0.0,No,No,,No,,No,No,No,No,No,,No,No,Yes,,No,,,No,Single,46
ACC102499,CUST202499,0,126053.67,205052.96,0,Youth,P002,Inactive,,,0.0,No,No,No,No,No,No,,No,No,,No,No,No,No,No,No,No,No,No,Married,43
ACC102500,CUST202500,5,0.0,0.0,0,Current,P002,,Inactive,Inactive,0.0,No,No,No,No,,No,No,No,,No,Yes,No,No,No,No,No,No,,No,Married,32
ACC102501,CUST202501,2,484282.32,0.0,0,Salary,P002,Inactive,,,0.0,No,No,,No,No,No,No,,,No,No,No,No,,No,No,,No,No,Single,21
ACC102502,CUST202502,1,0.0,0.0,0,Current,P002,,Inactive,Inactive,0.0,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Single,0
ACC102503,CUST202503,20,0.0,0.0,0,Salary,P003,Active,Inactive,Inactive,97923.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,55
ACC102504,CUST202504,0,0.0,458174.24,0,Salary,P001,,Inactive,Inactive,0.0,No,No,No,No,Yes,,No,Yes,,No,,No,,,No,No,,No,No,Single,55
ACC102505,CUST202505,0,709011.23,0.0,0,Savings,P003,,Active,Inactive,0.0,Yes,No,No,No,No,No,,No,No,No,No,No,,No,Yes,No,,No,No,Single,47
ACC102506,CUST202506,5,0.0,587445.03,0,Current,P001,Inactive,Inactive,Inactive,197738.16,Yes,,Yes,,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,Single,61
ACC102507,CUST202507,0,0.0,268849.75,0,Salary,P003,Inactive,,Inactive,336204.65,No,,No,No,No,No,No,No,No,No,Yes,,No,No,Yes,No,,No,No,Divorced,52
ACC102508,CUST202508,5,730999.51,0.0,1,Savings,P001,,Inactive,Inactive,0.0,Yes,,No,No,No,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,Single,36
ACC102509,CUST202509,5,538732.35,200800.58,0,Current,P003,Inactive,Inactive,,0.0,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,,No,No,Yes,No,Single,65
ACC102510,CUST202510,0,500585.19,0.0,3,Current,P002,Active,,,0.0,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,,,Married,18
ACC102511,CUST202511,5,535581.68,0.0,0,Youth,P001,,,Inactive,0.0,No,No,No,No,No,No,No,Yes,Yes,No,,No,No,No,No,No,No,No,No,Married,47
ACC102512,CUST202512,0,0.0,0.0,0,Savings,P003,Inactive,Inactive,,0.0,,No,No,,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,No,Married,59
ACC102513,CUST202513,1,0.0,0.0,0,Youth,P002,Inactive,Inactive,,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,Single,47
ACC102514,CUST202514,1,500716.52,335551.77,3,Salary,P003,Active,,,0.0,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,No,No,Married,0
ACC102515,CUST202515,10,461067.26,0.0,1,Current,P001,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Married,36
ACC102516,CUST202516,0,0.0,384601.27,6,Salary,P003,,Inactive,Active,174266.54,,No,No,No,No,Yes,,,No,,No,No,No,No,Yes,No,No,No,No,Single,34
ACC102517,CUST202517,0,0.0,652983.18,0,Savings,P003,Inactive,,Inactive,0.0,No,,,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,No,Single,42
ACC102518,CUST202518,1,670980.78,0.0,1,Current,P002,,Active,Inactive,0.0,No,No,No,No,No,No,No,No,,Yes,No,Yes,No,No,No,No,No,No,,Single,61
ACC102519,CUST202519,2,0.0,446358.55,0,Salary,P002,Inactive,Inactive,,0.0,,No,No,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,Single,21
ACC102520,CUST202520,1,0.0,622453.66,3,Current,P002,,Inactive,Inactive,0.0,No,,No,Yes,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,18
ACC102521,CUST202521,0,0.0,0.0,0,Youth,P001,Inactive,Inactive,Active,0.0,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Divorced,58
ACC102522,CUST202522,0,0.0,0.0,0,Savings,P002,Inactive,,Inactive,0.0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Divorced,30
ACC102523,CUST202523,0,497343.38,0.0,0,Savings,P001,Inactive,Active,Inactive,0.0,No,No,Yes,No,No,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Married,67
ACC102524,CUST202524,5,0.0,0.0,1,Savings,P002,Inactive,Inactive,Active,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,Yes,,46
ACC102525,CUST202525,0,601383.14,0.0,0,Current,P002,Inactive,,Active,0.0,No,No,,No,No,,No,No,No,No,,No,No,Yes,No,No,No,No,No,Married,39
ACC102526,CUST202526,0,0.0,0.0,0,Salary,P002,,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Single,34
ACC102527,CUST202527,20,0.0,0.0,0,Salary,P002,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,,,67
ACC102528,CUST202528,0,721292.35,563573.28,12,Savings,P001,Active,Inactive,,56119.41,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,,No,No,Single,68
ACC102529,CUST202529,50,0.0,0.0,0,Current,P001,Active,Inactive,,0.0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,,Married,34
ACC102530,CUST202530,1,0.0,0.0,6,Current,P001,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Single,68
ACC102531,CUST202531,5,0.0,0.0,12,Current,P002,,Inactive,Inactive,0.0,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,Married,46
ACC102532,CUST202532,0,0.0,0.0,12,Salary,P002,Inactive,Inactive,Inactive,290783.85,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,35
ACC102533,CUST202533,0,0.0,0.0,6,Savings,P002,,Inactive,,256443.76,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Single,69
ACC102534,CUST202534,2,550200.71,570839.93,6,Salary,P001,Inactive,,,0.0,No,No,,No,Yes,No,No,No,No,No,No,No,No,,No,,No,No,No,Single,69
ACC102535,CUST202535,5,535882.83,0.0,0,Youth,P003,,Active,Inactive,340859.02,Yes,,,Yes,No,No,No,No,No,,Yes,No,No,,No,No,No,No,,Married,66
ACC102536,CUST202536,2,196667.49,0.0,0,Current,P003,Inactive,Inactive,,0.0,No,No,No,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,Married,38
ACC102537,CUST202537,0,0.0,0.0,1,Youth,P003,,Inactive,,0.0,Yes,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,Yes,No,,Single,58
ACC102538,CUST202538,2,0.0,367710.57,0,Savings,P001,Inactive,Inactive,Active,0.0,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,,Married,69
ACC102539,CUST202539,2,0.0,385977.17,0,Savings,P003,Inactive,Active,Inactive,0.0,No,No,No,No,,No,No,No,No,No,,No,Yes,No,No,,No,No,No,Single,20
ACC102540,CUST202540,1,0.0,0.0,1,Salary,P001,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,Married,24
ACC102541,CUST202541,2,0.0,0.0,0,Savings,P001,,,Active,0.0,No,,No,,No,No,No,No,No,No,No,Yes,No,No,No,No,,No,No,Married,22
ACC102542,CUST202542,5,0.0,0.0,6,Savings,P002,Inactive,Inactive,Inactive,0.0,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,Married,33
ACC102543,CUST202543,1,383375.43,0.0,1,Salary,P002,Active,Inactive,Inactive,0.0,,No,,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Single,22
ACC102544,CUST202544,0,0.0,425983.78,0,Salary,P001,Inactive,,,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,,No,Married,66
ACC102545,CUST202545,0,0.0,435879.61,0,Salary,P003,Inactive,Active,,271074.82,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,42
ACC102546,CUST202546,0,654709.52,524018.64,0,Salary,P001,Inactive,,Inactive,0.0,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Married,42
ACC102547,CUST202547,0,0.0,0.0,12,Savings,P001,Inactive,Active,Inactive,0.0,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,,No,Single,54
ACC102548,CUST202548,0,431931.9,0.0,0,Youth,P003,Inactive,Inactive,,0.0,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,27
ACC102549,CUST202549,0,454855.47,402592.79,0,Salary,P002,,Inactive,,226745.59,No,Yes,No,,No,,,No,No,No,,No,No,,,No,,No,No,Single,65
ACC102550,CUST202550,0,591129.38,0.0,1,Savings,P001,Inactive,Inactive,Inactive,0.0,No,No,No,No,,No,No,No,No,,No,No,,No,No,No,No,No,No,Married,32
ACC102551,CUST202551,0,0.0,396795.0,0,Savings,P002,Inactive,Active,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Married,40
ACC102552,CUST202552,5,683130.76,0.0,0,Savings,P002,Inactive,Inactive,,0.0,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Single,48
ACC102553,CUST202553,10,0.0,0.0,0,Savings,P002,,Inactive,Inactive,0.0,Yes,Yes,,No,No,No,No,No,No,,No,No,No,No,No,,No,No,No,Married,63
ACC102554,CUST202554,0,302225.53,609988.72,0,Savings,P001,Active,Inactive,Inactive,144199.53,No,No,No,No,No,No,No,,No,No,No,,No,No,No,No,No,No,No,Single,58
ACC102555,CUST202555,20,0.0,0.0,0,Salary,P003,,Inactive,,196647.81,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,,46
ACC102556,CUST202556,1,0.0,0.0,6,Salary,P003,Inactive,Inactive,,257082.71,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Single,57
ACC102557,CUST202557,0,0.0,0.0,0,Current,P002,Inactive,Inactive,Inactive,432019.26,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Single,35
ACC102558,CUST202558,0,0.0,599772.43,0,Current,P002,Inactive,Active,,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,38
ACC102559,CUST202559,1,835525.09,0.0,0,Salary,P003,Active,Inactive,Inactive,0.0,No,No,,No,Yes,No,No,No,No,,No,No,No,No,Yes,,Yes,No,,Single,42
ACC102560,CUST202560,2,246673.6,0.0,0,Salary,P002,Inactive,Active,Inactive,416561.01,Yes,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,65
ACC102561,CUST202561,2,302069.81,405593.31,6,Salary,P003,Inactive,Inactive,Inactive,0.0,No,,No,Yes,No,No,No,No,No,,No,No,,No,No,No,No,No,No,Married,27
ACC102562,CUST202562,0,0.0,0.0,0,Youth,P003,,Inactive,,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,51
